Date,ALL,é¿å¯çƒê∂éYêîB,é¿å¯çƒê∂éYêîB_7ïΩãœ,é¿å¯çƒê∂éYêîB_7TMA,é¿å¯çƒê∂éYêîN,é¿å¯çƒê∂éYêîN_7ïΩãœ,é¿å¯çƒê∂éYêîN_dì˙å„,é¿å¯çƒê∂éYêîNïΩãœ_dì˙å„,ä¥êıé“_7ì˙ïΩãœ,ä¥êıé“_TMA,dI(t)/dt
2022/5/25,34736.0,0.9422492271065094,0.9421291544887486,0.9432200497311176,0.9673426032014976,0.961122751304958,0.9362863714290456,0.9384750365664268,27207.285714285714,27436.4693877551,-1395.3877551020341
2022/5/26,28169.0,0.9290773908916738,0.9320050024802136,0.9338562332965976,0.9583793810229518,0.9547317768420174,0.9269451500752556,0.9287318725079852,25857.571428571428,26041.081632653066,-1399.2244897959172
2022/5/27,24963.0,0.9150333331818532,0.9253147742266636,0.9244024040811268,0.9472617729589884,0.9475071411617983,0.9231952012042876,0.9195422970765488,25222.428571428572,24641.85714285715,-1336.8979591836833
2022/5/28,25039.0,0.9007671497218964,0.9166598018827504,0.9159751747764296,0.9362863714290456,0.9384750365664268,0.9099147760729616,0.9118835130712866,23362.714285714286,23304.959183673465,-1259.102040816324
2022/5/29,17390.0,0.8989292489843758,0.9047788174412676,0.9091203746702416,0.9269451500752556,0.9287318725079852,0.8991404547924046,0.9058677721197445,21668.14285714286,22045.85714285714,-1148.3673469387759
2022/5/30,8375.0,0.92704685194617,0.8968555108739104,0.9041050428633506,0.9231952012042876,0.9195422970765488,0.8940523530028982,0.9018871560111474,20410.0,20897.489795918365,-1093.612244897955
2022/5/31,24867.0,0.9035154113467732,0.8940831620414532,0.9006173529311435,0.9099147760729616,0.9118835130712866,0.8936502849221533,0.8988331077488027,19406.571428571428,19803.87755102041,-924.8367346938794
2022/6/1,22874.0,0.8590823360161308,0.8941455537454325,0.8992698649771532,0.8991404547924046,0.9058677721197445,0.8941761847682493,0.8990534526933238,18393.571428571428,18879.04081632653,-777.0
2022/6/2,19362.0,0.8736142449201719,0.8968976798319764,0.9009411451211526,0.8940523530028982,0.9018871560111474,0.899080837315077,0.902138613551404,17819.0,18102.04081632653,-667.5510204081656
2022/6/3,17939.0,0.895626891354655,0.9009009447012142,0.904931918404847,0.8936502849221533,0.8988331077488027,0.9018168633678744,0.9070462859378114,17567.14285714286,17434.489795918365,-589.5918367346931
2022/6/4,17948.0,0.9012038916497516,0.907227386204818,0.9102545383057352,0.8941761847682493,0.8990534526933238,0.9114571906846102,0.9128056355968404,16888.85714285714,16844.897959183672,-496.02040816326735
2022/6/5,13368.0,0.918194131590183,0.9164777784492636,0.91652666167562,0.899080837315077,0.902138613551404,0.9207365807989673,0.919634615200397,16229.142857142857,16348.877551020405,-444.3673469387759
2022/6/6,6612.0,0.9550697060308336,0.9247909238597714,0.9233124682762314,0.9018168633678744,0.9070462859378114,0.92840605970775,0.9264319813116249,15737.142857142857,15904.51020408163,-420.3265306122412
2022/6/7,20119.0,0.9478005018719986,0.9313415013476688,0.9300377014349922,0.9114571906846102,0.9128056355968404,0.9339657325353528,0.9331687509044952,15279.42857142857,15484.183673469388,-371.2244897959208
2022/6/8,18256.0,0.9238350817272506,0.9380504173346272,0.936344273686801,0.9207365807989673,0.919634615200397,0.9419790419931476,0.9391585766841472,14921.42857142857,15112.959183673467,-311.95918367346894
2022/6/9,15918.0,0.931806262793727,0.944398326036257,0.9420751875292128,0.92840605970775,0.9264319813116249,0.9466624000936708,0.9447036013900496,14708.42857142857,14800.999999999998,-263.0816326530603
2022/6/10,14735.0,0.9414809337699376,0.94797757681254,0.9474465209247738,0.9339657325353528,0.9331687509044952,0.948974250517967,0.9499408236939172,14624.857142857143,14537.918367346938,-214.85714285714312
2022/6/11,15442.0,0.9481663035584604,0.9513733919674782,0.952684011203896,0.9419790419931476,0.9391585766841472,0.9533859711421756,0.9552068600278611,14290.285714285714,14323.061224489795,-166.26530612244642
2022/6/12,11877.0,0.9626294925015896,0.9565941753461464,0.957818237459941,0.9466624000936708,0.9447036013900496,0.9595517537402836,0.960219073115961,14045.42857142857,14156.795918367348,-140.4285714285743
2022/6/13,6027.0,0.9801244614648156,0.9623902576286986,0.9627342085210536,0.948974250517967,0.9499408236939172,0.965066615834822,0.9650431603823938,13895.57142857143,14016.367346938774,-134.40816326530694
2022/6/14,17777.0,0.9715712079565652,0.9680039333015256,0.9674353444487104,0.9533859711421756,0.9552068600278611,0.9708279868729616,0.9696440765345749,13775.42857142857,13881.959183673467,-76.551020408162
2022/6/15,16542.0,0.960380565377928,0.9739900011269408,0.9722746630822456,0.9595517537402836,0.960219073115961,0.9770645336098456,0.9747517450945272,13757.57142857143,13805.408163265305,-26.306122448979295
2022/6/16,14869.0,0.972378838771593,0.9788101234640462,0.9774411173238472,0.965066615834822,0.9650431603823938,0.9804310109587008,0.979992418204584,13725.42857142857,13779.102040816326,20.489795918367236
2022/6/17,13894.0,0.980776663479729,0.9808855283061352,0.9827654904539124,0.9708279868729616,0.9696440765345749,0.9811806635832344,0.9854026593383176,13684.0,13799.591836734693,58.38775510204141
2022/6/18,15317.0,0.9900687783363662,0.9852486224022254,0.988155569957312,0.9770645336098456,0.9747517450945272,0.989139651061842,0.990768483205051,13754.42857142857,13857.979591836734,85.85714285714312
2022/6/19,11652.0,0.9963703488613266,0.9927593550373588,0.9933577283576912,0.9804310109587008,0.979992418204584,0.9962364655106808,0.9958008966057132,13861.285714285714,13943.836734693878,118.32653061224664
2022/6/20,5737.0,0.9946522953594384,0.9996608695391552,0.9984771122198391,0.9811806635832344,0.9854026593383176,1.0029383037709556,1.001008273564106,14039.0,14062.163265306124,154.1836734693843
2022/6/21,18270.0,1.0021128666291972,1.005734489825322,1.0039843760997489,0.989139651061842,0.990768483205051,1.0083887539400973,1.006829217322178,14184.142857142857,14216.346938775509,242.7551020408191
2022/6/22,17290.0,1.012955693823861,1.0104051099295948,1.0100872595404429,0.9962364655106808,0.9958008966057132,1.012291427414482,1.0132153377217985,14358.57142857143,14459.102040816328,361.0816326530603
2022/6/23,16113.0,1.0206894402841682,1.0146458104990834,1.0170999028187797,1.0029383037709556,1.001008273564106,1.0168826496674492,1.0207560363976194,14553.714285714286,14820.183673469388,476.40816326530694
2022/6/24,14910.0,1.023292005482897,1.0194363754655016,1.0252401211672582,1.0083887539400973,1.006829217322178,1.0219272698897397,1.0293056758428,14763.285714285714,15296.591836734695,623.448979591838
2022/6/25,16538.0,1.0227631190662745,1.027968806487085,1.0347263528031732,1.012291427414482,1.0132153377217985,1.033842493859183,1.039486890721686,15453.714285714286,15920.040816326533,768.8775510204086
2022/6/26,13018.0,1.0260552528477476,1.041847857985715,1.0458610231076162,1.0168826496674492,1.0207560363976194,1.049021356241428,1.0513335053391386,16388.85714285714,16688.91836734694,950.2040816326517
2022/6/27,7204.0,1.0281862501243657,1.056642397978505,1.058781405264123,1.0219272698897397,1.0293056758428,1.062785779887223,1.0651413822271096,17373.85714285714,17639.122448979593,1115.9183673469379
2022/6/28,23103.0,1.0618398837802818,1.0721381112767276,1.0733720111575713,1.033842493859183,1.039486890721686,1.0796572580922967,1.0804385943875396,18548.285714285714,18755.04081632653,1283.8979591836724
2022/6/29,23836.0,1.1101090543142738,1.0883478020606958,1.0885958997374563,1.049021356241428,1.0513335053391386,1.0952177297366497,1.0955952863247913,19740.714285714286,20038.938775510203,1598.489795918369
2022/6/30,23008.0,1.1242512202336932,1.1050884855946317,1.1041133094523192,1.062785779887223,1.0651413822271096,1.113537787883248,1.1114946971294908,21205.14285714286,21637.428571428572,1967.0204081632655
2022/7/1,23131.0,1.1317619985704572,1.121570616719639,1.1205776245950154,1.0796572580922967,1.0804385943875396,1.129007755012751,1.128447892943956,22574.714285714286,23604.448979591838,2349.2653061224482
2022/7/2,24885.0,1.1362309545540508,1.1345360265462798,1.1376263026490827,1.0952177297366497,1.0955952863247913,1.1399393374199436,1.1454756760601483,24441.0,25953.714285714286,2793.3673469387722
2022/7/3,23269.0,1.143240037585299,1.1504697259897565,1.1549206652222992,1.113537787883248,1.1114946971294908,1.1603172318743245,1.1629245648502418,27578.285714285714,28747.08163265306,3212.2653061224482
2022/7/4,16791.0,1.143561167999421,1.1718926039773785,1.1719728661427176,1.129007755012751,1.128447892943956,1.181458150588479,1.1794791462218288,31143.0,31959.346938775507,3431.571428571431
2022/7/5,36167.0,1.1525977525667628,1.1914788576551982,1.187532779682377,1.1399393374199436,1.1454756760601483,1.198851739905643,1.1939130627882235,34993.142857142855,35390.91836734694,3977.775510204083
2022/7/6,45797.0,1.22164495041861,1.2094083400732096,1.2021407286689687,1.1603172318743245,1.1629245648502418,1.2173599512673046,1.2085907815402503,39294.28571428572,39368.69387755102,4522.836734693883
2022/7/7,47961.0,1.274211366147048,1.224453892037563,1.2154862461633815,1.181458150588479,1.1794791462218288,1.229419857484358,1.2205645017817652,43691.0,43891.530612244904,5030.061224489793
2022/7/8,50082.0,1.2688657743151963,1.2304900114972543,1.22566625483149,1.198851739905643,1.1939130627882235,1.230045170977513,1.2291056704576424,46595.71428571428,48921.5918367347,5565.857142857138
2022/7/9,54993.0,1.2617373314801308,1.2367916694524208,1.232630987420204,1.2173599512673046,1.2085907815402503,1.24268336868413,1.234751494576674,52285.42857142857,54487.448979591834,6087.4693877551035
2022/7/10,54046.0,1.248558901335772,1.2438883484506476,1.2364764296508768,1.229419857484358,1.2205645017817652,1.2441332735649284,1.237057483608524,59238.142857142855,60574.91836734694,6510.469387755089
2022/7/11,37124.0,1.1858140042172618,1.2431526646541369,1.2373248177401637,1.230045170977513,1.2291056704576424,1.2412463313196198,1.236634518769647,66353.42857142857,67085.38775510203,6892.244897959201
2022/7/12,75995.0,1.1967093582529256,1.240231985776194,1.2367416803597315,1.24268336868413,1.234751494576674,1.2383725087388635,1.2359340212927756,73954.14285714286,73977.63265306123,5890.244897959172
2022/7/13,94466.0,1.2713217034061992,1.2363264356879216,1.2322161444177726,1.2441332735649284,1.237057483608524,1.2335018744902546,1.2270817051730565,81906.57142857143,79867.8775510204,6081.2653061224555
2022/7/14,97768.0,1.269061579571473,1.2303926086625694,1.2226384847924494,1.2412463313196198,1.236634518769647,1.2264591036122212,1.2161096379341327,89264.28571428571,85949.14285714286,6869.714285714275
2022/7/15,103287.0,1.2484210221695964,1.2264080498342302,1.2122411585485438,1.2383725087388635,1.2359340212927756,1.2251416886394109,1.2057194346863185,94841.42857142857,92818.85714285713,7658.367346938801
2022/7/16,110660.0,1.2343984808622226,1.2051129178587072,1.2023542286595217,1.2335018744902546,1.2270817051730565,1.180717155846097,1.1957443177470313,93517.14285714286,100477.22448979593,8364.69387755102
2022/7/17,105550.0,1.207022112158307,1.1768447310733872,1.1928813418003306,1.2264591036122212,1.2161096379341327,1.1673288028924609,1.186187482498103,101807.0,108841.91836734695,8761.897959183669
2022/7/18,76164.0,1.1579220924188884,1.1703713809467973,1.1837164427318545,1.2251416886394109,1.2057194346863185,1.168514908584921,1.1768610035494758,114441.42857142857,117603.81632653062,8993.142857142855
2022/7/19,66725.0,1.0476434344242618,1.1710234765530412,1.174416423685818,1.180717155846097,1.1957443177470313,1.1685466901638537,1.1670638626852612,127562.71428571429,126596.95918367348,11829.836734693861
2022/7/20,152495.0,1.0734443959089608,1.1700162276735828,1.170672827977499,1.1673288028924609,1.186187482498103,1.1666040277477563,1.1696258960314254,140459.42857142858,138426.79591836734,11812.14285714287
2022/7/21,186209.0,1.2237481286853442,1.1662383151832356,1.1729217307508175,1.168514908584921,1.1768610035494758,1.1611737509718314,1.172171032371796,150597.57142857142,150238.9387755102,10963.489795918373
2022/7/22,195136.0,1.2529856914133044,1.161307916511976,1.1732490055360467,1.1685466901638537,1.1670638626852612,1.156561702589909,1.1706572072197046,157793.42857142858,161202.42857142858,9625.204081632663
2022/7/23,200937.0,1.227347738706013,1.1789077479004713,1.1694757941012892,1.1666040277477563,1.1696258960314254,1.1986513892692472,1.1649807846056477,176326.0,170827.63265306124,8218.265306122426
2022/7/24,176517.0,1.1805767247258772,1.1925870504866185,1.161932745116646,1.1611737509718314,1.172171032371796,1.1851447572750542,1.1559019703680946,184492.0,179045.89795918367,7203.28571428571
2022/7/25,126535.0,1.1234093017200697,1.1726623044434008,1.1518808229066828,1.156561702589909,1.1706572072197046,1.1579181325202803,1.145164715223179,191185.85714285713,186249.18367346938,6443.3265306122485
2022/7/26,196453.0,1.1708422541437302,1.1446109965097384,1.140520741004014,1.1986513892692472,1.1649807846056477,1.1288117318654531,1.1334379422814178,194939.14285714287,192692.51020408163,4093.5102040816273
2022/7/27,209657.0,1.1691995140119904,1.1172148847810834,1.1235618509895695,1.1851447572750542,1.1559019703680946,1.103052328084885,1.1113394508795975,197987.2857142857,196786.02040816325,3746.28571428571
2022/7/28,233066.0,1.08427490638282,1.0958748597134915,1.1019822186253054,1.1579181325202803,1.145164715223179,1.0860129649574224,1.0904192119238512,201020.57142857142,200532.30612244896,2905.2040816326626
2022/7/29,221409.0,1.0566265358776687,1.081787343193294,1.082180385075307,1.1288117318654531,1.1334379422814178,1.074474291997582,1.072045528055254,202896.7142857143,203437.51020408163,2620.469387755118
2022/7/30,222274.0,1.0355749566054273,1.060195517799363,1.065478800129123,1.103052328084885,1.1113394508795975,1.043961949456508,1.0573620202065368,204980.57142857142,206057.97959183675,2292.408163265296
2022/7/31,197750.0,1.0311965492527335,1.0415296239367664,1.0522072757405765,1.0860129649574224,1.0904192119238512,1.0387030845848269,1.0458568653174187,210716.0,208350.38775510204,2036.8979591836687
2022/8/1,139668.0,1.0247966860786877,1.0340494695934102,1.041538692550253,1.074474291997582,1.072045528055254,1.0293023454400998,1.036393878411863,211522.2857142857,210387.2857142857,1731.2857142857101
2022/8/2,211040.0,1.0196994763862122,1.0276999018864557,1.032470149773253,1.043961949456508,1.0573620202065368,1.026027176924433,1.0281423483006986,213282.42857142858,212118.57142857142,1464.0204081632837
2022/8/3,249805.0,1.0385382569738155,1.0243142140612558,1.026079369871358,1.0387030845848269,1.0458568653174187,1.022516243861059,1.023867279826925,214034.14285714287,213582.5918367347,656.3469387755322
2022/8/4,238710.0,1.0319138259793263,1.0211947773812249,1.0215966239286989,1.0293023454400998,1.036393878411863,1.019772056618531,1.0192213773726546,215278.85714285713,214238.93877551024,570.938775510178
2022/8/5,233730.0,1.0121795619289875,1.0183075437542948,1.0175586804764063,1.026027176924433,1.0281423483006986,1.0167135812194312,1.0158013765402278,215015.7142857143,214809.8775510204,-1005.7551020407991
2022/8/6,227536.0,1.011875141829027,1.0154600584860982,1.0133197196792068,1.022516243861059,1.023867279826925,1.014036470140096,1.010719703492724,215228.7142857143,213804.12244897962,-2010.061224489822
2022/8/7,206463.0,1.0093604924925166,1.010150402338151,1.0078491129881078,1.019772056618531,1.0192213773726546,1.0061817674049327,1.0047543902929743,215310.42857142858,211794.0612244898,-2762.0408163265092
2022/8/8,137826.0,1.004586050690177,1.0057838654273656,1.0016141398305412,1.0167135812194312,1.0158013765402278,1.0053623396131113,0.9981400719125126,215518.85714285713,209032.02040816328,-2709.122448979644
2022/8/9,212531.0,0.9997670795088364,0.9980271763060582,0.9952987942184204,1.014036470140096,1.010719703492724,0.9904554655919074,0.992033043179348,206242.14285714287,206322.89795918364,-3685.6122448979295
2022/8/10,250377.0,1.001370663938184,0.9860199672235622,0.988716415739899,1.0061817674049327,1.0047543902929743,0.9807590514628104,0.9849101305209184,199963.7142857143,202637.2857142857,-4083.1020408163313
2022/8/11,240169.0,1.001348067603831,0.9775499652782578,0.9818940873743606,1.0053623396131113,0.9981400719125126,0.973471827955301,0.9783304856686388,195944.57142857142,198554.18367346938,-3799.8367346938467
2022/8/12,168793.0,0.9578827380798356,0.9741001244694486,0.9756131551688076,0.9904554655919074,0.992033043179348,0.9739643800872774,0.9722878331607164,196051.85714285713,194754.34693877553,-592.7346938775736
2022/8/13,183587.0,0.927824678251555,0.96938340913645,0.972979068046821,0.9807590514628104,0.9849101305209184,0.9641760815310878,0.9728242338860092,189429.42857142858,194161.61224489796,1725.8367346938467
2022/8/14,178329.0,0.9500704788753858,0.9623941037793816,0.9760313039113856,0.973471827955301,0.9783304856686388,0.9601242534389764,0.977987427021048,186728.7142857143,195887.4489795918,3275.489795918402
2022/8/15,138577.0,0.9804371650285124,0.9618173399884954,0.9830070217043618,0.9739643800872774,0.9722878331607164,0.9630637720576553,0.986366055153146,188920.0,199162.9387755102,3309.9795918367454
2022/8/16,166174.0,0.9667500721778464,0.9795885664521524,0.9915655772916644,0.9641760815310878,0.9728242338860092,0.9942102706689576,0.9947183306429912,202093.0,202472.91836734695,5120.163265306095
2022/8/17,231472.0,0.9524455264387046,1.007385618275515,1.0020730418703934,0.9601242534389764,0.977987427021048,1.0169014034080808,1.0070869335275636,212044.57142857142,207593.08163265305,5750.448979591834
2022/8/18,255508.0,0.9973107210676272,1.02637998982909,1.0152718986122986,0.9630637720576553,0.986366055153146,1.032122224879987,1.0209777513524254,218873.0,213343.53061224488,4731.469387755089
2022/8/19,261004.0,1.0822813233254354,1.0340100135805654,1.0283153889049694,0.9942102706689576,0.9947183306429912,1.0324303085161928,1.033002145646129,219221.7142857143,218074.99999999997,1449.061224489793
2022/8/20,253248.0,1.1224040410150933,1.042935661187553,1.0358151458134834,1.0169014034080808,1.0070869335275636,1.0507563017230948,1.035842193474492,225270.57142857142,219524.06122448976,-1464.8979591836396
2022/8/21,226128.0,1.083031079750412,1.0547861009727184,1.0349846359822337,1.032122224879987,1.0209777513524254,1.0573599782130096,1.0314188017107928,226981.85714285713,218059.16326530612,-3835.0816326530767
2022/8/22,141018.0,1.0338473312888394,1.053121772037191,1.0278028820487353,1.0324303085161928,1.033002145646129,1.04723453211358,1.0215875636201048,222040.2857142857,214224.08163265305,-4805.71428571429
2022/8/23,208516.0,1.029229605426761,1.0320868648117505,1.0172011007368704,1.0507563017230948,1.035842193474492,1.0140906054674992,1.010314419449468,212236.42857142858,209418.36734693876,-6812.428571428551
2022/8/24,243451.0,1.0353986049348605,1.0015720494567668,1.0031926497125103,1.0573599782130096,1.0314188017107928,0.9859376610621854,0.993677462841744,201790.2857142857,202605.9387755102,-8560.57142857145
2022/8/25,220917.0,0.9856604185189366,0.9761077122946016,0.984731815377758,1.04723453211358,1.0215875636201048,0.9633035582451728,0.9735039811739136,192027.42857142858,194045.36734693876,-9304.612244897959
2022/8/26,192377.0,0.93503697274735,0.9597975443975114,0.9644253199887334,1.0140906054674992,1.010314419449468,0.953518299321734,0.9532650177485196,185581.7142857143,184740.7551020408,-9203.775510204054
2022/8/27,180125.0,0.9088003335302088,0.9448765040170334,0.9460982259274228,0.9859376610621854,0.993677462841744,0.9342976054690256,0.9372233399283044,177583.57142857142,175536.97959183675,-8875.816326530621
2022/8/28,157788.0,0.904780719615254,0.9255602606294524,0.93174820035094,0.9633035582451728,0.9735039811739136,0.9161456065381964,0.9249737421848768,167057.85714285713,166661.16326530612,-8501.673469387752
2022/8/29,95898.0,0.919676156009209,0.9109763043140172,0.9208675020342134,0.953518299321734,0.9532650177485196,0.905561788135824,0.9158504970701346,156908.0,158159.48979591837,-8149.816326530621
2022/8/30,152529.0,0.9247823227634148,0.9037972063825764,0.9123301870389022,0.9342976054690256,0.9372233399283044,0.9017988607259932,0.9082583826419164,147810.0,150009.67346938775,-7830.775510204054
2022/8/31,169771.0,0.9001849012217953,0.9011218704213884,0.9059583232052836,0.9161456065381964,0.9249737421848768,0.9001904768581925,0.9033446943294472,139659.57142857142,142178.8979591837,-7143.428571428609
2022/9/1,149868.0,0.8835727243108878,0.8999428240775141,0.9025603346130217,0.905561788135824,0.9158504970701346,0.8994408424419773,0.9015186736607992,132515.7142857143,135035.4693877551,-6458.28571428571
2022/9/2,128691.0,0.8847832872272652,0.900036339430334,0.9017819404119152,0.9017988607259932,0.9082583826419164,0.9003734983242042,0.9017908589975728,128533.0,128577.18367346938,-5754.836734693876
2022/9/3,123072.0,0.890072981801893,0.9002734571817027,0.9027193505139428,0.9001904768581925,0.9033446943294472,0.8999017872817443,0.9034049685344208,122768.14285714286,122822.3469387755,-5209.897959183669
2022/9/4,107781.0,0.896527395208134,0.9017743404836188,0.9047275915287776,0.8994408424419773,0.9015186736607992,0.9033634618576586,0.9058300688110854,117053.85714285714,117612.44897959183,-4726.306122448979
2022/9/5,68019.0,0.9203307634789494,0.9055275449062714,0.9074796263728354,0.9003734983242042,0.9017908589975728,0.9074670854932396,0.9089400928994208,111700.0,112886.14285714286,-4465.959183673476
2022/9/6,112175.0,0.9264421470229944,0.910359077096771,0.9106735913913464,0.8999017872817443,0.9034049685344208,0.9130976274839292,0.912238746244893,107526.14285714286,108420.18367346938,-4145.0
2022/9/7,129771.0,0.9106910843352068,0.9151795575252328,0.9141693751781668,0.9033634618576586,0.9058300688110854,0.9171661787948444,0.9159463247557016,103190.28571428571,104275.18367346938,-3931.1632653061097
2022/9/8,112391.0,0.9098451552694568,0.9192070679859174,0.9176504036162288,0.9074670854932396,0.9089400928994208,0.921211011060324,0.9192212101229305,99431.57142857143,100344.02040816327,-3707.959183673476
2022/9/9,99474.0,0.9186040125607626,0.9223940945599116,0.9206917885444492,0.9130976274839292,0.912238746244893,0.923464071742511,0.9220441222262415,97271.28571428571,96636.0612244898,-3592.1632653061242
2022/9/10,92721.0,0.9238163448011256,0.9247439436894448,0.9230733001555016,0.9171661787948444,0.9159463247557016,0.925854836857405,0.9239895759417992,93753.14285714286,93043.89795918367,-3416.7755102040683
2022/9/11,81470.0,0.924719968432926,0.926141539550052,0.9247806629492912,0.921211011060324,0.9192212101229305,0.92628765942826,0.9254559848095304,89535.71428571429,89627.1224489796,-3235.9795918367454
2022/9/12,52897.0,0.9426399494969072,0.9268172394038156,0.9260613933368592,0.923464071742511,0.9220441222262415,0.9272274702164176,0.926539642930123,85744.28571428571,86391.14285714286,-3230.4081632653106
2022/9/13,87548.0,0.9428910909297276,0.9270296583741368,0.9268694997472146,0.925854836857405,0.9239895759417992,0.9267158034928332,0.9270722322511612,82381.0,83160.73469387754,-3866.7959183673374
2022/9/14,100249.0,0.9204742553594586,0.9271310970817596,0.9258243630472728,0.92628765942826,0.9254559848095304,0.927431040868962,0.9244145367653828,79272.85714285714,79293.9387755102,-3885.28571428571
2022/9/15,85851.0,0.9145750542458004,0.928172180698893,0.9228349037726568,0.9272274702164176,0.926539642930123,0.9287966179044724,0.9209057677511856,76779.71428571429,75408.6530612245,-3516.71428571429
2022/9/16,75931.0,0.9200909453530116,0.9280508394323996,0.9197912485169474,0.9267158034928332,0.9270722322511612,0.9271921969897776,0.9181359009675438,74658.42857142857,71891.9387755102,-3282.8163265306066
2022/9/17,70964.0,0.924526415754486,0.9174279867898516,0.9173864027921036,0.927431040868962,0.9244145367653828,0.9072509684569554,0.9158612054478164,66685.57142857143,68609.1224489796,-3487.0816326530694
2022/9/18,64018.0,0.9320075537528592,0.9052153246277403,0.9144160227332532,0.9287966179044724,0.9209057677511856,0.9017262763288808,0.9119685839994556,62338.71428571428,65122.04081632653,-3483.0
2022/9/19,38048.0,0.9417905606314536,0.9055116526138496,0.910278683586254,0.9271921969897776,0.9181359009675438,0.9078384027309254,0.9073672612167708,61127.28571428572,61639.04081632653,-3067.4081632653106
2022/9/20,31738.0,0.8685311224318923,0.9101957383002304,0.9067229188543366,0.9072509684569554,0.9158612054478164,0.9107929348547402,0.9045762616800322,59401.28571428572,58571.63265306122,-1751.6734693877515
2022/9/21,69821.0,0.8349856202246804,0.9063384366698076,0.908156492057534,0.9017262763288808,0.9119685839994556,0.9001826907304359,0.9097689519369486,54863.28571428572,56819.95918367347,-1539.5102040816273
2022/9/22,77371.0,0.916649350148565,0.8992108066698993,0.9140790639124392,0.9078384027309254,0.9073672612167708,0.8965873584256803,0.9162676199266891,52398.71428571428,55280.44897959184,-2084.367346938787
2022/9/23,63849.0,0.9528795451576756,0.9031604863089778,0.9187027717934692,0.9107929348547402,0.9045762616800322,0.9076552002326088,0.918724887566877,53186.57142857143,53196.081632653055,-2392.4489795918344
2022/9/24,39198.0,0.8975253043415262,0.9274629992122324,0.920093203068248,0.9001826907304359,0.9097689519369486,0.9435998002553694,0.9185706086575404,54423.857142857145,50803.63265306122,-1821.3061224489793
2022/9/25,46766.0,0.8821141437535022,0.946673327612078,0.9221865277846432,0.8965873584256803,0.9162676199266891,0.9472169522570656,0.9224336378093152,51562.142857142855,48982.32653061224,-1821.7959183673447
2022/9/26,43563.0,0.969438318105004,0.9378776077810586,0.9262647212057636,0.9076552002326088,0.918724887566877,0.92503927621224,0.926265383333864,46536.71428571428,47160.5306122449,-2513.5102040816346
2022/9/27,40399.0,1.038648712754675,0.9199287572236824,0.927241806303788,0.9435998002553694,0.9185706086575404,0.9097129824893831,0.9239680283342296,42654.142857142855,44647.02040816326,-2707.6530612244896
2022/9/28,49789.0,0.9694579190235988,0.9209917096845734,0.9218087993587724,0.9472169522570656,0.9224336378093152,0.9272238947928606,0.9155778255994316,42114.142857142855,41939.36734693877,-2477.3061224489866
2022/9/29,42193.0,0.8550793113314277,0.9277581606177429,0.9134686473130812,0.92503927621224,0.926265383333864,0.9234095770975216,0.9073284425323188,39646.142857142855,39462.061224489786,-1937.1428571428478
2022/9/30,36671.0,0.8272375912560433,0.9100000819951476,0.9079078919182788,0.9097129824893831,0.9239680283342296,0.8915737152351666,0.904647973451145,35592.0,37524.91836734694,-1521.7755102040828
2022/10/1,35418.0,0.9049659715677636,0.8894319505971241,0.907113519964966,0.9272238947928606,0.9155778255994316,0.8848683811117842,0.9062866619200972,35470.28571428572,36003.142857142855,-1621.306122448972
2022/10/2,29490.0,0.9294793002856864,0.8882922632922405,0.90673801312309,0.9234095770975216,0.9073284425323188,0.8894712707872744,0.9044247904553042,34221.0,34381.83673469388,-1405.3061224489866
2022/10/3,15184.0,0.8451317677468376,0.8989523200174425,0.9054367285750008,0.8915737152351666,0.904647973451145,0.9062759926440236,0.9041877473017584,32976.71428571428,32976.5306122449,-869.8775510204068
2022/10/4,39547.0,0.8946717929685107,0.9143681535504912,0.908995637879517,0.8848683811117842,0.9062866619200972,0.9211838017720512,0.9122203603784008,32001.714285714286,32106.65306122449,-1391.7551020408173
2022/10/5,41044.0,0.9614801078894134,0.9183631617914406,0.9148484281070712,0.8894712707872744,0.9044247904553042,0.914190794539308,0.9161442628908236,30765.0,30714.897959183672,-1122.2448979591827
2022/10/6,33483.0,0.9296997084078424,0.9186491687811188,0.9194797826160028,0.9062759926440236,0.9041877473017584,0.9217502750227023,0.921676442255136,29809.0,29592.65306122449,-695.3673469387759
2022/10/7,29846.0,0.9351484259873846,0.9349124471267606,0.9259117602713546,0.9211838017720512,0.9122203603784008,0.9478020067716624,0.9286934295556016,29502.85714285714,28897.285714285714,-418.1428571428514
2022/10/8,26761.0,0.932931029254409,0.9304014821900048,0.9335622223902236,0.914190794539308,0.9161442628908236,0.9123356986987436,0.9360909218629458,25728.0,28479.142857142862,-70.51020408163822
2022/10/9,22798.0,0.931481349213435,0.9207117448547608,0.9435806141773628,0.9217502750227023,0.921676442255136,0.9281965263374606,0.9476907653686376,26365.285714285714,28408.632653061224,206.1428571428587
2022/10/10,13041.0,0.95897471616633,0.9439761636049048,0.9564847710051592,0.9478020067716624,0.9286934295556016,0.9553949037472834,0.960811897640042,28109.14285714286,28614.775510204083,
2022/10/11,13123.0,0.863095038411218,0.967921388382574,,0.9123356986987436,0.9360909218629458,0.9729662479234598,,29074.714285714286,,
2022/10/12,45505.0,0.8936519465427077,0.9884919043014164,,0.9281965263374606,0.9476907653686376,0.9953896990791506,,30271.428571428572,,
2022/10/13,45690.0,1.092550639658849,1.0089782665756934,,0.9553949037472834,0.960811897640042,1.0135982009225346,,31252.0,,
