Date,ALL,ä¥êıé“_MAV,ä¥êıé“_TMA,é¿å¯çƒê∂éYêîC,é¿å¯çƒê∂éYêîK,é¿å¯çƒê∂éYêîK_7ïΩãœ,é¿å¯çƒê∂éYêîB,é¿å¯çƒê∂éYêîN,é¿å¯çƒê∂éYêîB_dì˙å„,é¿å¯çƒê∂éYêîN_dì˙å„
2022/5/29,17390.0,21668.14285714286,22045.85714285714,0.8632236305324943,0.8946507974236633,0.8988750811125695,0.9113503993245036,0.9316143476506465,0.8989271716456991,0.903567242370533
2022/5/30,8375.0,20410.0,20897.489795918365,0.8639081280563332,0.8966971206093475,0.9000288665794729,0.9058505504931141,0.9240969045638949,0.8995169066511793,0.9047833838863782
2022/5/31,24867.0,19406.571428571428,19803.87755102041,0.8650747862660536,0.8983038138499808,0.9036490739572562,0.9014491707738198,0.916995701899462,0.902666904827665,0.9076419283099492
2022/6/1,22874.0,18393.571428571428,18879.04081632653,0.870917765678154,0.9034118930405665,0.9087379148657198,0.8989271716456991,0.911011092903996,0.9074493500003662,0.9121559309059847
2022/6/2,19362.0,17819.0,18102.04081632653,0.880650801273088,0.9140654788281,0.9148923606241757,0.8995169066511793,0.9066631637088166,0.9134531565091558,0.9177430251833336
2022/6/3,17939.0,17567.14285714286,17434.489795918365,0.8917694964775056,0.9234838764075914,0.9216747339581514,0.902666904827665,0.9041878084330242,0.9202287654211749,0.9238728568505918
2022/6/4,17948.0,16888.85714285714,16844.897959183672,0.9023114981748799,0.9305524239007891,0.9286470310272253,0.9074493500003662,0.903567242370533,0.9274209209945564,0.9301813426112571
2022/6/5,13368.0,16229.142857142857,16348.877551020405,0.9126442864571825,0.9377319177328541,0.9353354798002568,0.9134531565091558,0.9047833838863782,0.9344313652024495,0.9364960879799679
2022/6/6,6612.0,15737.142857142857,15904.51020408163,0.9211580266481287,0.944173733947177,0.9413087845598677,0.9202287654211749,0.9076419283099492,0.9406114386379882,0.9425754534982366
2022/6/7,20119.0,15279.42857142857,15484.183673469388,0.9269287696976567,0.9471098933334999,0.9468040138939695,0.9274209209945564,0.9121559309059847,0.9462162034837982,0.9483631367721215
2022/6/8,18256.0,14921.42857142857,15112.959183673467,0.932265538640213,0.9502310344517857,0.9521120992389192,0.9344313652024495,0.9177430251833336,0.9515914973065565,0.9537683791315683
2022/6/9,15918.0,14708.42857142857,14800.999999999998,0.9384875403233164,0.9558786121453753,0.9572624322672281,0.9406114386379882,0.9238728568505918,0.9567666657370465,0.9589894326655792
2022/6/10,14735.0,14624.857142857143,14537.918367346938,0.9454276221911828,0.9619504817463052,0.9621786713043275,0.9462162034837982,0.9301813426112571,0.96169253281161,0.9641390542040389
2022/6/11,15442.0,14290.285714285714,14323.061224489795,0.9530045449774339,0.9677090213154379,0.9669610055699663,0.9515914973065565,0.9364960879799679,0.9665418615055926,0.969302726532379
2022/6/12,11877.0,14045.42857142857,14156.795918367348,0.9609267567102948,0.9737842489310152,0.9719207267698058,0.9567666657370465,0.9425754534982366,0.9715931799245375,0.9744764644148809
2022/6/13,6027.0,13895.57142857143,14016.367346938774,0.9675926895589049,0.9785874072068734,0.9771652948735764,0.96169253281161,0.9483631367721215,0.9768972769499218,0.9796700405257844
2022/6/14,17777.0,13775.42857142857,13881.959183673467,0.9718775560240464,0.9805862331929712,0.9825407535057906,0.9665418615055926,0.9537683791315683,0.9823133029282884,0.9849286567493215
2022/6/15,16542.0,13757.57142857143,13805.408163265305,0.9778718720635524,0.9849490828506615,0.9879715266511477,0.9715931799245375,0.9589894326655792,0.9877827341796279,0.9903471588558556
2022/6/16,14869.0,13725.42857142857,13779.102040816326,0.9854182973520759,0.9925905888717702,0.9932098965183906,0.9768972769499218,0.9641390542040389,0.9930643927627865,0.9959477276096973
2022/6/17,13894.0,13684.0,13799.591836734693,0.9939879735951824,0.999578692171805,0.9983736975728689,0.9823133029282884,0.969302726532379,0.9982819314605805,1.0019057899091928
2022/6/18,15317.0,13754.42857142857,13857.979591836734,1.002502463167641,1.0057244333329385,1.0039390094243632,0.9877827341796279,0.9744764644148809,1.0039160182362132,1.008369664083869
2022/6/19,11652.0,13861.285714285714,13943.836734693878,1.0096310637949304,1.0104528380017155,1.0101216309159586,0.9930643927627865,0.9796700405257844,1.0101727706932764,1.0156119552736402
2022/6/20,5737.0,14039.0,14062.163265306124,1.016015103847801,1.0147340145882209,1.017247949220603,0.9982819314605805,0.9849286567493215,1.0173886569186834,1.023934618614939
2022/6/21,18270.0,14184.142857142857,14216.346938775509,1.0222694260629215,1.0195434161534318,1.0255826055935082,1.0039160182362132,0.9903471588558556,1.0258676131310285,1.0335998222259488
2022/6/22,17290.0,14358.57142857143,14459.102040816328,1.0322029218962046,1.0282274332918266,1.0353667525938832,1.0101727706932764,0.9959477276096973,1.0358923940288973,1.0446871603453314
2022/6/23,16113.0,14553.714285714286,14820.183673469388,1.0472003405928179,1.0424748170042824,1.0468766342657394,1.0173886569186834,1.0019057899091928,1.0477580383743086,1.0570796728741574
2022/6/24,14910.0,14763.285714285714,15296.591836734695,1.065175294269846,1.0579212867821413,1.0601978090052433,1.0258676131310285,1.008369664083869,1.0615473868983818,1.070782948645497
2022/6/25,16538.0,15453.714285714286,15920.040816326533,1.086105364536614,1.074213462335563,1.0750919007772868,1.0358923940288973,1.0156119552736402,1.0769523564043144,1.0858422121278954
2022/6/26,13018.0,16388.85714285714,16688.91836734694,1.1075982099253225,1.0910220097047096,1.0904952356878923,1.0477580383743086,1.023934618614939,1.0927962417941317,1.1020261559815197
2022/6/27,7204.0,17373.85714285714,17639.122448979593,1.1301134240399062,1.1079822377647477,1.1063825517505619,1.0615473868983818,1.0335998222259488,1.109149416993045,1.1191197250967762
2022/6/28,23103.0,18548.285714285714,18755.04081632653,1.151161098193736,1.1238020585577377,1.123526524089303,1.0769523564043144,1.0446871603453314,1.1269322733864229,1.136607104487472
2022/6/29,23836.0,19740.714285714286,20038.938775510203,1.169452654406034,1.1360507776660644,1.141422083529701,1.0927962417941317,1.0570796728741574,1.1455953413897162,1.1536912875354075
2022/6/30,23008.0,21205.14285714286,21637.428571428572,1.1922674455827544,1.1536860294429687,1.159542809545348,1.109149416993045,1.070782948645497,1.164515853021157,1.1703718999784805
2022/7/1,23131.0,22574.714285714286,23604.448979591838,1.2194318276945533,1.1779290931533302,1.177173605611878,1.1269322733864229,1.0858422121278954,1.1827801010893915,1.1860711121278456
2022/7/2,24885.0,24441.0,25953.714285714286,1.247086657773527,1.199482378418349,1.1925038020096728,1.1455953413897162,1.1020261559815197,1.1979597027724818,1.2000578532961934
2022/7/3,23269.0,27578.285714285714,28747.08163265306,1.2736309078286772,1.2178670918142376,1.2061874936245232,1.164515853021157,1.1191197250967762,1.210699914778678,1.2118801036737394
2022/7/4,16791.0,31143.0,31959.346938775507,1.2941318609504564,1.2313978102304572,1.2185454764223478,1.1827801010893915,1.136607104487472,1.22197961012552,1.2210616567376276
2022/7/5,36167.0,34993.142857142855,35390.91836734694,1.3004190414523638,1.2311134333423022,1.2277916264827602,1.1979597027724818,1.1536912875354075,1.2301890500295267,1.2274374011456595
2022/7/6,45797.0,39294.28571428572,39368.69387755102,1.3067382031115158,1.2318366189700183,1.2337814948915518,1.210699914778678,1.1703718999784805,1.235243233161904,1.2315350856889107
2022/7/7,47961.0,43691.0,43891.530612244904,1.3131444455328427,1.24019190902774,1.2366867898831786,1.22197961012552,1.1860711121278456,1.2374262998948977,1.2318897049027682
2022/7/8,50082.0,46595.71428571428,48921.5918367347,1.3169896490996906,1.2426521435762177,1.236659686384759,1.2301890500295267,1.2000578532961934,1.23678141142432,1.2288288062071147
2022/7/9,54993.0,52285.42857142857,54487.448979591834,1.3184117481110136,1.2414114572798898,1.2352518357224656,1.235243233161904,1.2118801036737394,1.2343104124727347,1.2233070270736264
2022/7/10,54046.0,59238.142857142855,60574.91836734694,1.3159658217373975,1.2382041567556248,1.2293524039338524,1.2374262998948977,1.2210616567376276,1.2261403042336316,1.2160595581594995
2022/7/11,37124.0,66353.42857142857,67085.38775510203,1.3087667547206858,1.2312080857415204,1.2181572853162363,1.23678141142432,1.2274374011456595,1.2126069129044839,1.2077177740658138
2022/7/12,75995.0,73954.14285714286,73977.63265306123,1.2980538226160983,1.221258478706247,1.2066577003660897,1.2343104124727347,1.2315350856889107,1.2004514858116118,1.1987244220530142
2022/7/13,94466.0,81906.57142857143,79867.8775510204,1.2647461848854349,1.1905405964497273,1.1963176550960508,1.2261403042336316,1.2318897049027682,1.1908980954507598,1.189205799922667
2022/7/14,97768.0,89264.28571428571,85949.14285714286,1.235840002115924,1.161826078704429,1.1869495212004675,1.2126069129044839,1.2288288062071147,1.1831077469555733,1.182366497678507
2022/7/15,103287.0,94841.42857142857,92818.85714285713,1.222684304754052,1.1621550489251893,1.1782701485804963,1.2004514858116118,1.2233070270736264,1.1761662866066542,1.1778332484018477
2022/7/16,110660.0,93517.14285714286,100477.22448979593,1.220782963949865,1.1690311403896183,1.1699656321956184,1.1908980954507598,1.2160595581594995,1.1693509029121623,1.174332280544315
2022/7/17,105550.0,101807.0,108841.91836734695,1.2244257656195665,1.1726272194865401,1.168039890855749,1.1831077469555733,1.2077177740658138,1.1685702763353867,1.1707867137316854
2022/7/18,76164.0,114441.42857142857,117603.81632653062,1.224474605268814,1.170452477401722,1.1716004481794278,1.1761662866066542,1.1987244220530142,1.1725025829878888,1.1664614815904026
2022/7/19,66725.0,127562.71428571429,126596.95918367348,1.218806482090547,1.1631268640121022,1.171940007527827,1.1693509029121623,1.189205799922667,1.1721432910099532,1.1611395727353906
2022/7/20,152495.0,140459.42857142858,138426.79591836734,1.2322334533249848,1.1770604070706436,1.1673697967938241,1.1685702763353867,1.182366497678507,1.166147581116573,1.1548367986649901
2022/7/21,186209.0,150597.57142857142,150238.9387755102,1.2360190644614435,1.1867499799701802,1.158521598272348,1.1725025829878888,1.1778332484018477,1.1555858336110485,1.1447528066703943
2022/7/22,195136.0,157793.42857142858,161202.42857142858,1.2234414719129174,1.1645319643639835,1.1470677452516471,1.1721432910099532,1.174332280544315,1.1425940829019465,1.1316579206804411
2022/7/23,200937.0,176326.0,170827.63265306124,1.197674062009274,1.1370396652515966,1.1346522666502872,1.166147581116573,1.1707867137316854,1.1290692948303642,1.1167436326678992
2022/7/24,176517.0,184492.0,179045.89795918367,1.164987279163849,1.1106898298362091,1.1174399039277838,1.1555858336110485,1.1664614815904026,1.1118606292474518,1.1012691266595815
2022/7/25,126535.0,191185.85714285713,186249.18367346938,1.1357580309131885,1.090275506256814,1.096573553200815,1.1425940829019465,1.1611395727353906,1.0921813210956273,1.0861534840988134
2022/7/26,196453.0,194939.14285714287,192692.51020408163,1.1128904807927258,1.0762185138025833,1.0778976470800097,1.1290692948303642,1.1548367986649901,1.0747981096719683,1.0718130537046546
2022/7/27,209657.0,197987.2857142857,196786.02040816325,1.0865828919415308,1.0565738680131183,1.062256984728965,1.1118606292474518,1.1447528066703943,1.0601749891244319,1.058391405626397
2022/7/28,233066.0,201020.57142857142,200532.30612244896,1.0674085084688234,1.0406855248813986,1.0498940547643707,1.0921813210956273,1.1316579206804411,1.0485380876711166,1.0473483964801276
2022/7/29,221409.0,202896.7142857143,203437.51020408163,1.052086816652249,1.0338006215183486,1.039999001834031,1.0747981096719683,1.1167436326678992,1.039157778939177,1.0382695454081479
2022/7/30,222274.0,204980.57142857142,206057.97959183675,1.0417520011275356,1.0275550287942816,1.0316943285917806,1.0601749891244319,1.1012691266595815,1.0312488192820066,1.0310077879665311
2022/7/31,197750.0,210716.0,208350.38775510204,1.035200328430263,1.0241493200840492,1.0257820237259991,1.0485380876711166,1.0861534840988134,1.0255404800958516,1.0248605486299251
2022/8/1,139668.0,211522.2857142857,210387.2857142857,1.0302458222584243,1.0210101357444372,1.0213978261621535,1.039157778939177,1.0718130537046546,1.0212171101731453,1.019332006960281
2022/8/2,211040.0,213282.42857142858,212118.57142857142,1.0260690672212107,1.0180858011068286,1.0173900499372635,1.0312488192820066,1.058391405626397,1.0172427468853336,1.0140812375634132
2022/8/3,249805.0,214034.14285714287,213582.5918367347,1.0222215441411704,1.0151877339526512,1.0131636764114023,1.0255404800958516,1.0473483964801276,1.013021971354379,1.009022555998539
2022/8/4,238710.0,215278.85714285713,214238.93877551024,1.016113641098176,1.0099961419344785,1.0077081353067023,1.0212171101731453,1.0382695454081479,1.0075630085882956,1.0035539890762848
2022/8/5,233730.0,215015.7142857143,214809.8775510204,1.0113429368445417,1.0057461879441179,1.0015181199051049,1.0172427468853336,1.0310077879665311,1.0014041684339638,0.9978107746541014
2022/8/6,227536.0,215228.7142857143,213804.12244897962,1.0014131880616437,0.9979704141132522,0.9952440814908601,1.013021971354379,1.0248605486299251,0.9952030799425848,0.9916783119246046
2022/8/7,206463.0,215310.42857142858,211794.0612244898,0.989474918869591,0.9859605323511517,0.9887041009594177,1.0075630085882956,1.019332006960281,0.9887597674688097,0.9863133908178449
2022/8/8,137826.0,215518.85714285713,209032.02040816328,0.9779764528345066,0.9776800279332541,0.9818970542274049,1.0014041684339638,1.0140812375634132,0.9820501892266139,0.9824883777430111
2022/8/9,212531.0,206242.14285714287,206322.89795918364,0.9706361210219382,0.974167532207114,0.9755187817872671,0.9952030799425848,1.009022555998539,0.9757304534503588,0.9807612987402803
2022/8/10,250377.0,199963.7142857143,202637.2857142857,0.9626461750146329,0.9694078702325558,0.9726483248341781,0.9887597674688097,1.0035539890762848,0.9727527234333717,0.9810775097598075
2022/8/11,240169.0,195944.57142857142,198554.18367346938,0.955409912702909,0.9623468148103894,0.975485121514512,0.9820501892266139,0.9978107746541014,0.9752598307406536,0.9841573120482427
2022/8/12,168793.0,196051.85714285713,194754.34693877553,0.9518307600910595,0.961098280863153,0.9823534854396695,0.9757304534503588,0.9916783119246046,0.981812963604126,0.9901569424329675
2022/8/13,183587.0,189429.42857142858,194161.61224489796,0.9652486720996271,0.9778772154416289,0.9908465006636197,0.9727527234333717,0.9863133908178449,0.9902101093785091,0.9987648056329054
2022/8/14,178329.0,186728.7142857143,195887.4489795918,0.9895737143600105,1.00581810911349,1.001263643398478,0.9752598307406536,0.9824883777430111,1.000794704745224,1.007747158322601
2022/8/15,138577.0,188920.0,199162.9387755102,1.0160132762617298,1.0257585754093554,1.0143125578516838,0.981812963604126,0.9807612987402803,1.0142293928517654,1.0153770235206685
2022/8/16,166174.0,202093.0,202472.91836734695,1.0335103471218172,1.0336186387747652,1.0270831775782476,0.9902101093785091,0.9810775097598075,1.0273663425304318,1.0203804819005071
2022/8/17,231472.0,212044.57142857142,207593.08163265305,1.050052133247981,1.042327869376566,1.034382125728492,1.000794704745224,0.9841573120482427,1.034591400078229,1.0225433459789253
2022/8/18,255508.0,218873.0,213343.53061224488,1.0623532601541517,1.0536892159828277,1.0335405929140158,1.0142293928517654,0.9901569424329675,1.0332244904829428,1.020530971094312
2022/8/19,261004.0,219221.7142857143,218074.99999999997,1.0638499884344526,1.0504926189490997,1.0264117898011416,1.0273663425304318,0.9987648056329054,1.0255709814401162,1.0136860367832767
2022/8/20,253248.0,225270.57142857142,219524.06122448976,1.0471587958419721,1.028969852493339,1.0159482807761167,1.034591400078229,1.007747158322601,1.0148871160150308,1.002373648237546
2022/8/21,226128.0,226981.85714285713,218059.16326530612,1.0187771282763673,0.999927379412157,1.0021537853486098,1.0332244904829428,1.0153770235206685,1.0013114021481102,0.9885687521118871
2022/8/22,141018.0,222040.2857142857,214224.08163265305,0.9875452621462253,0.9758569536192352,0.9839970289595021,1.0255709814401162,1.0203804819005071,0.9838123566493775,0.9738359978054824
2022/8/23,208516.0,212236.42857142858,209418.36734693876,0.962856617067543,0.9603740755995914,0.9641870835292706,1.0148871160150308,1.0225433459789253,0.9648002654173335,0.9592984399270068
2022/8/24,243451.0,201790.2857142857,202605.9387755102,0.9398014783028714,0.9457664013840172,0.9464225681230679,1.0013114021481102,1.020530971094312,0.9476125730377793,0.94522047300838
2022/8/25,220917.0,192027.42857142858,194045.36734693876,0.9168991730836399,0.9265919212590752,0.9324522762754294,0.9838123566493775,1.0136860367832767,0.9338805566168271,0.9326198406646221
2022/8/26,192377.0,185581.7142857143,184740.7551020408,0.8971844466952901,0.9118230009374787,0.9217589719873563,0.9648002654173335,1.002373648237546,0.923165853971863,0.9223641591707206
2022/8/27,180125.0,177583.57142857142,175536.97959183675,0.8832925588835641,0.9046182446499206,0.913146641484788,0.9476125730377793,0.9885687521118871,0.9142885340168208,0.914761744180998
2022/8/28,157788.0,167057.85714285713,166661.16326530612,0.8753980544060993,0.9021353364786862,0.906459870916866,0.9338805566168271,0.9738359978054824,0.9071881203596144,0.9094884721107964
2022/8/29,95898.0,156908.0,158159.48979591837,0.8716444295366986,0.9010038236027248,0.9026865122031504,0.923165853971863,0.9592984399270068,0.9030354938296403,0.9062009448211806
2022/8/30,152529.0,147810.0,150009.67346938775,0.8697684263695125,0.9000877620816132,0.9016166269600406,0.9142885340168208,0.94522047300838,0.9016731061039788,0.9046246554633256
2022/8/31,169771.0,139659.57142857142,142178.8979591837,0.8682783449973303,0.898959007408564,0.9023220476054137,0.9071881203596144,0.9326198406646221,0.9021163277077255,0.904696369724202
2022/9/1,149868.0,132515.7142857143,135035.4693877551,0.869088492609143,0.900178410263066,0.9041202205855935,0.9030354938296403,0.9223641591707206,0.9036476887444114,0.9061520521009867
2022/9/2,128691.0,128533.0,128577.18367346938,0.8722647911973239,0.9043338042357097,0.906705532620002,0.9016731061039788,0.914761744180998,0.9060016900566167,0.9084791022810115
2022/9/3,123072.0,122768.14285714286,122822.3469387755,0.8776977150536679,0.9095561891675324,0.909813388367161,0.9021163277077255,0.9094884721107964,0.9089865408984167,0.9112870745600034
2022/9/4,107781.0,117053.85714285714,117612.44897959183,0.8839403155372582,0.9147225473399445,0.913350667699726,0.9036476887444114,0.9062009448211806,0.9125604816451554,0.9142574898803018
2022/9/5,68019.0,111700.0,112886.14285714286,0.8900863544940744,0.9191010078435836,0.916969540305879,0.9060016900566167,0.9046246554633256,0.9163199663996657,0.9171878344375926
2022/9/6,112175.0,107526.14285714286,108420.18367346938,0.8945236621328335,0.921842752311726,0.9201705315996743,0.9089865408984167,0.904696369724202,0.9196838891760293,0.9198924381411702
2022/9/7,129771.0,103190.28571428571,104275.18367346938,0.898107336786226,0.9237199627365191,0.9226980836632995,0.9125604816451554,0.9061520521009867,0.9223592161191057,0.9222347806744133
2022/9/8,112391.0,99431.57142857143,100344.02040816327,0.9006396779236917,0.9255105185061372,0.9245192588247474,0.9163199663996657,0.9084791022810115,0.9242935137869298,0.9237370371523588
2022/9/9,99474.0,97271.28571428571,96636.0612244898,0.9026723496904968,0.9267407432922777,0.9258617932755983,0.9196838891760293,0.9112870745600034,0.925696953593913,0.9243262937698815
2022/9/10,92721.0,93753.14285714286,93043.89795918367,0.9037151512298748,0.9272490536129075,0.9267203048495389,0.9223592161191057,0.9142574898803018,0.9266136476376965,0.9241016547123723
2022/9/11,81470.0,89535.71428571429,89627.1224489796,0.9045247420186162,0.9274707734700804,0.9258814548264626,0.9242935137869298,0.9171878344375926,0.9259792105650636,0.9232250631184235
2022/9/12,52897.0,85744.28571428571,86391.14285714286,0.9055464846793304,0.9284987489995397,0.9232059448544777,0.925696953593913,0.9198924381411702,0.9236139552154671,0.9215663620455918
2022/9/13,87548.0,82381.0,83160.73469387754,0.9050631662619794,0.9278523333293105,0.9203359993463414,0.9266136476376965,0.9222347806744133,0.9209550781490364,0.9190562656845989
2022/9/14,100249.0,79272.85714285714,79293.9387755102,0.8961733308380961,0.9178480125749853,0.9178476912449991,0.9259792105650636,0.9237370371523588,0.9185188356083326,0.9159162538526338
2022/9/15,85851.0,76779.71428571429,75408.6530612245,0.8862591012062305,0.9067819487022428,0.9147564818696988,0.9236139552154671,0.9243262937698815,0.9154485426196567,0.9135850713918235
2022/9/16,75931.0,74658.42857142857,71891.9387755102,0.8814524643855753,0.9066511247353235,0.9104579207416789,0.9209550781490364,0.9241016547123723,0.9111494860066814,0.9124233337228473
2022/9/17,70964.0,66685.57142857143,68609.1224489796,0.8804610592351767,0.9098308969035114,0.9063952083189317,0.9185188356083326,0.9232250631184235,0.9068818784901448,0.9119625954059761
2022/9/18,64018.0,62338.71428571428,65122.04081632653,0.8768387647635779,0.9058323078429786,0.9069623073294178,0.9154485426196567,0.9215663620455918,0.9068289276925661,0.9118930832575067
2022/9/19,38048.0,61127.28571428572,61639.04081632653,0.8714698201602538,0.8984088211033993,0.912252071845175,0.9111494860066814,0.9190562656845989,0.9113446445600204,0.912981275932172
2022/9/20,31738.0,59401.28571428572,58571.63265306122,0.870413765664019,0.8994133463700806,0.9164768060825413,0.9068818784901448,0.9159162538526338,0.9152432983351301,0.9154726823041633
2022/9/21,69821.0,54863.28571428572,56819.95918367347,0.888279143527767,0.921817705648388,0.9177894385887966,0.9068289276925661,0.9135850713918235,0.9166519174577414,0.9185198617427403
2022/9/22,77371.0,52398.71428571428,55280.51020408164,0.9075864685652346,0.9438103003125426,0.9199264695598275,0.9113446445600204,0.9124233337228473,0.9190325530913969,0.9199143685481118
2022/9/23,63849.0,53186.57142857143,53196.22448979592,0.9114840737497082,0.9362242643968884,0.9241957307688018,0.9152432983351301,0.9119625954059761,0.9237294124166316,0.9192792067280181
2022/9/24,39198.0,54423.857142857145,50803.857142857145,0.9032795171157298,0.9190193244472993,0.9259216329120912,0.9166519174577414,0.9118930832575067,0.92628388223587,0.9178080721851971
2022/9/25,46766.0,51562.57142857143,48982.63265306122,0.9017866741637224,0.9207915246401942,0.9212751867345635,0.9190325530913969,0.912981275932172,0.9223216659135927,0.9163833274413264
2022/9/26,43563.0,46537.28571428572,47160.89795918367,0.9013476740747306,0.9282936495662187,0.9127118473544568,0.9237294124166316,0.9154726823041633,0.9139843168474634,0.9138738059014057
2022/9/27,40399.0,42654.71428571428,44647.40816326531,0.8880816930766405,0.9114946613731066,0.9067855776405062,0.92628388223587,0.9185198617427403,0.9079296624405071,0.9103612793889283
2022/9/28,49792.0,42114.71428571428,41939.83673469388,0.8703246292249733,0.8892925824056943,0.9058328131930059,0.9223216659135927,0.9199143685481118,0.9065850414941238,0.9078004759474935
2022/9/29,42194.0,39646.57142857143,39462.36734693878,0.8578664502640644,0.8838669246517955,0.9051824939885252,0.9139843168474634,0.9192792067280181,0.9053179728608637,0.9071364832963275
2022/9/30,36671.0,35592.142857142855,37525.26530612245,0.8599339351296681,0.8947403763992345,0.9034096875421719,0.9079296624405071,0.9178080721851971,0.9026572331850948,0.9086634915382434
2022/10/1,35418.0,35470.857142857145,36003.489795918365,0.8735337790102454,0.9123499733147984,0.9065852876585161,0.9065850414941238,0.9163833274413264,0.9049169550404109,0.9116545731844738
2022/10/2,29489.0,34220.28571428572,34382.12244897959,0.8815562094617204,0.9162392902088281,0.9125870379339128,0.9053179728608637,0.9138738059014057,0.9109371368457104,0.9154930424504425
2022/10/3,15182.0,32977.57142857143,32975.02040816326,0.8888836891601247,0.9158840044417462,0.917972160340267,0.9026572331850948,0.9103612793889283,0.9170290627077786,0.9214339038639279
2022/10/4,39550.0,32002.285714285714,32103.408163265303,0.905503413030677,0.9337238621875155,0.9245296045610606,0.9049169550404109,0.9078004759474935,0.9238555853370969,0.9295782514694829
2022/10/5,41038.0,30765.14285714286,30709.79591836734,0.9027820732022724,0.9313048343334719,0.9316442279543024,0.9109371368457104,0.9071364832963275,0.9306586967156496,0.9382374011468719
2022/10/6,33495.0,29796.85714285714,29585.306122448976,0.903981201354816,0.9215627814962745,0.9411460289115895,0.9170290627077786,0.9086634915382434,0.9397659338616807,0.9498937996144289
2022/10/7,29844.0,29490.85714285714,28886.938775510203,0.9164145061779283,0.9406424859447894,0.9537972982023314,0.9238555853370969,0.9116545731844738,0.9522062735587453,0.9639517258088152
2022/10/8,26758.0,25715.571428571428,28465.571428571428,0.9346679366452757,0.9621523370674908,0.9657729888901311,0.9306586967156496,0.9154930424504425,0.9640036146318348,0.9792361998318229
2022/10/9,22711.0,26348.85714285714,28388.693877551017,0.9612556306053396,0.9827518969098384,0.9842034287718147,0.9397659338616807,0.9214339038639279,0.9825400282096804,0.9950415419638309
2022/10/10,13040.0,28089.0,28592.04081632653,0.9890708568081065,1.0044428894769406,1.0089081050225663,0.9522062735587453,0.9295782514694829,1.0080498358796153,1.0098683932979522
2022/10/11,13123.0,29052.714285714286,28887.020408163262,1.0097157263473098,1.0175536970021122,1.0275486252044175,0.9640036146318348,0.9382374011468719,1.027655410851956,1.022848991240375
2022/10/12,45471.0,30227.0,30316.653061224493,1.0594689076148072,1.060317913505257,1.039610308129873,0.9825400282096804,0.9498937996144289,1.0400187893035464,
2022/10/13,45676.0,31220.285714285714,31616.714285714286,1.0917508611679485,1.094495515251536,1.0466891515213907,1.0080498358796153,0.9639517258088152,1.046743609826243,
2022/10/14,36590.0,31555.714285714286,32472.95918367347,1.0928519068305762,1.0711261272177477,1.049282022771805,1.027655410851956,0.9792361998318229,1.0486416884540697,
2022/10/15,34978.0,35723.0,33089.551020408166,1.0779921167835653,1.0465841175456796,,1.0400187893035464,0.9950415419638309,,
2022/10/16,29664.0,35449.28571428572,33521.959183673476,1.0561711071060986,1.032303800650463,,1.046743609826243,1.0098683932979522,,
2022/10/17,15388.0,34082.71428571428,33837.142857142855,1.0388538994092869,1.0225929882298375,,1.0486416884540697,1.022848991240375,,
2022/10/18,42294.0,33368.857142857145,,,,,,,,
2022/10/19,43555.0,33253.857142857145,,,,,,,,
2022/10/20,36110.0,33426.57142857143,,,,,,,,
2022/10/21,31593.0,,,,,,,,,
2022/10/22,34173.0,,,,,,,,,
2022/10/23,30873.0,,,,,,,,,
